Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
New Zealand,NZL,1990,4099.702,14920.957,13083.165,0,20179.822,0,0,2553.6125
New Zealand,NZL,1991,3814.4878,14779.241,13886.034,0,19444.672,0,0,2630.9158
New Zealand,NZL,1992,4139.698,15031.423,14482.691,0,17655.934,0.57795537,0,2548.3667
New Zealand,NZL,1993,4031.1545,14720.85,13963.109,0,19438.535,0.8161387,0,2639.7705
New Zealand,NZL,1994,3760.8691,16923.314,12917.005,0,21099.758,0.8285249,0,2493.9875
New Zealand,NZL,1995,3716.871,17938.941,12147.992,0,22161.734,0.8165712,0,2420.8025
New Zealand,NZL,1996,3609.4692,18056.666,13645.001,0,20765.312,6.6008782,0,2322.8289
New Zealand,NZL,1997,3847.6992,18873.664,14514.638,0,18214.197,10.645572,0,2364.883
New Zealand,NZL,1998,3476.8923,18930.412,12680.022,0,19650.412,17.128323,0,2537.733
New Zealand,NZL,1999,3540.1982,18910.2,14408.182,0,17679.115,30.077417,0,2704.6033
New Zealand,NZL,2000,3335.6794,19320.127,15239.589,0,18741.623,92.19957,0,2830.5918
New Zealand,NZL,2001,4094.6714,19236.705,15938.231,0,16375.687,104.97694,0,2626.4998
New Zealand,NZL,2002,4031.4773,19664.969,14988.15,0,18386.408,114.93486,0,2445.103
New Zealand,NZL,2003,5715.112,20387.287,11100.662,0,17042.287,105.71961,0,2323.8943
New Zealand,NZL,2004,5816.284,20175.314,9976.481,0,19232.656,255.2602,0,2365.3582
New Zealand,NZL,2005,6394.596,20656.387,9092.239,0,16162.583,425.6796,0,2603.543
New Zealand,NZL,2006,6225.266,20620.875,9127.883,0,16046.789,423.55615,0,2739.9287
New Zealand,NZL,2007,4671.566,20512.48,9985.162,0,15834.762,622.8475,2.2832878,2819.6675
New Zealand,NZL,2008,5744.371,20597.818,9165.032,0,14740.341,698.1604,2.282086,3180.589
New Zealand,NZL,2009,4373.5664,19464.328,9328.381,0,15717.909,958.27124,2.3304782,3566.3872
New Zealand,NZL,2010,3697.8154,19291.06,10068.227,0,15790.364,1045.5016,2.4477782,4142.0024
New Zealand,NZL,2011,3713.4534,19717.611,9178.951,0,15810.847,1232.3563,2.5994468,4284.1084
New Zealand,NZL,2012,4596.5347,19302.154,10123.306,0,14235.17,1292.6648,2.9980423,4387.132
New Zealand,NZL,2013,4016.8381,19400.258,10574.858,0,14102.203,1238.123,4.094291,4555.5874
New Zealand,NZL,2014,3657.3235,19451.182,11583.404,0,14593.955,1327.0178,11.234246,4919.832
New Zealand,NZL,2015,3632.0977,19892.312,10460.288,0,14389.968,1386.8665,21.470789,5149.8267
New Zealand,NZL,2016,2955.4143,20053.84,10276.934,0,14873.135,1342.3733,32.412746,5029.943
New Zealand,NZL,2017,3062.7039,20802.424,10518.031,0,14116.452,1172.4803,43.090305,4936.4805
New Zealand,NZL,2018,3239.1704,20363.732,9306.565,0,14356.113,1130.7723,54.924934,4772.09
New Zealand,NZL,2019,3597.024,20346.93,9691.658,0,13606.955,1198.9993,67.8223,4685.406
New Zealand,NZL,2020,3373.94,16373.4375,9038.697,0,12593.096,1195.9904,83.14651,4592.5063
New Zealand,NZL,2021,3905.0374,15753.903,7566.529,,12356.2705,1347.7329,104.49765,4516.5234
North America,,1965,11733.188,25669.693,15360.788,38.798218,3317.069,,,146.07056
North America,,1966,12059.977,26490.678,16294.021,57.517265,3414.3794,,,151.55136
North America,,1967,11659.564,27163.771,16886.207,77.91129,3666.1633,,,149.13829
North America,,1968,11910.489,28508.498,17831.691,131.32993,3656.3025,,,162.08339
North America,,1969,11747.489,29429.477,18966.834,139.01332,4009.6057,,,166.3157
North America,,1970,11481.168,30333.377,19683.238,215.61952,4000.0806,,,163.54242
North America,,1971,10691.246,30854.525,19992.268,392.21527,4146.597,0,0,174.24461
North America,,1972,10899.573,32727.92,20019.896,557.80774,4320.718,0,0,189.44858
North America,,1973,11506.316,34243.35,19683.51,883.2057,4374.0005,0,0,201.46208
North America,,1974,11095.904,32762.799,18810.566,1136.3661,4708.773,0,0,204.45749
North America,,1975,10926.91,31644.234,17199.104,1614.1671,4545.406,0,0,195.19922
North America,,1976,11588.882,33360.957,17263.355,1790.9309,4448.0146,0,0,225.70116
North America,,1977,11876.976,34514.57,16790.395,2344.4756,3920.249,0,0,235.4682
North America,,1978,11439.347,34891.336,16705.156,2560.4243,4463.796,0,0,244.65376
North America,,1979,12205.231,33902.5,17053.598,2377.4492,4480.033,0,0,254.12299
North America,,1980,12425.016,31398.959,16513.682,2327.7842,4421.4575,0,0,255.4466
North America,,1981,12625.579,29270.303,15965.604,2484.3545,4424.388,0,0,263.12912
North America,,1982,12080.326,27334.143,14925.404,2518.081,4666.204,0,0,257.6053
North America,,1983,12381.816,26625.668,13909.1045,2645.3247,4829.5303,0.020775337,0.02309175,282.11234
North America,,1984,13145.535,27118.006,14665.569,2897.6423,4858.87,0.049862426,0.040289983,325.04922
North America,,1985,13243.189,26707.336,14100.521,3344.9963,4660.31,0.051191024,0.080594845,321.39987
North America,,1986,12871.958,27467.72,13058.249,3605.8435,4675.5356,0.038703512,0.10502992,349.34256
North America,,1987,13278.991,27758.035,13611.153,3907.0706,4339.6655,0.03347186,0.07757705,386.86218
North America,,1988,13727.263,28445.164,14119.199,4418.404,4045.0793,0.013547876,0.066348635,383.8873
North America,,1989,13698.309,28318.525,14767.101,4354.11,4216.3438,15.205722,1.8033677,432.1778
North America,,1990,13512.71,27280.758,14544.565,4594.537,4304.5864,19.777632,2.6077921,498.21265
North America,,1991,13167.953,26356.89,14638.209,4862.881,4273.9126,20.616896,3.3185105,516.85925
North America,,1992,13060.075,26435.852,14907.538,4799.552,4045.5352,20.248358,2.815468,547.90576
North America,,1993,13242.299,26233.549,15098.583,4760.535,4218.7866,20.750845,3.2233868,554.7412
North America,,1994,13148.091,26627.475,15285.162,4974.188,4015.105,23.452288,3.3586133,548.77905
North America,,1995,13112.714,26160.744,15693.291,5084.104,4384.398,21.27196,3.4042454,530.97687
North America,,1996,13514.632,26691.512,15774.972,4987.9414,4714.922,21.440695,3.5492377,536.536
North America,,1997,13624.232,26775.021,15688.538,4578.9175,4632.9136,21.533663,3.4525158,537.8792
North America,,1998,13615.575,26956.05,15275.402,4728.501,4240.385,19.614935,3.3817196,535.3692
North America,,1999,13394.215,27208.05,15251.785,5022.4404,4292.5146,29.101679,3.3187976,534.4656
North America,,2000,13820.8955,27282.066,15714.959,5099.535,4037.8682,36.310326,3.296354,531.0711
North America,,2001,13322.514,26953.877,14890.709,5120.1953,3410.6963,42.966904,3.5975845,529.8175
North America,,2002,13296.276,26657.336,15292.651,5094.1787,3715.6292,64.14584,3.7133281,554.96716
North America,,2003,13312.397,26813.062,14925.362,4911.2104,3617.145,69.52676,3.7041805,544.6373
North America,,2004,13214.891,27483.25,14862.479,5044.122,3555.82,86.8383,4.096831,546.1182
North America,,2005,13293.822,27194.873,14633.228,4937.6353,3662.7798,109.45338,4.3517933,542.3972
North America,,2006,12968.099,26637.324,14471.998,4913.4453,3669.6848,161.23213,4.7160892,534.09534
North America,,2007,12998.597,26334.57,15142.107,4908.5796,3440.284,205.13089,6.126835,536.7461
North America,,2008,12608.05,24567.484,15095.652,4834.4023,3538.1497,317.4736,8.984644,520.81964
North America,,2009,10981.583,23138.41,14771.133,4690.39,3476.2527,426.32828,11.613436,516.3
North America,,2010,11518.026,23286.371,15265.797,4636.511,3311.3818,541.0199,17.115038,528.0119
North America,,2011,10798.548,22728.934,15542.592,4510.16,3671.4426,671.5979,27.35866,525.3632
North America,,2012,9474.157,22136.418,15956.047,4331.79,3405.3828,780.2743,50.405632,528.3585
North America,,2013,9698.779,22098.799,16323.48,4413.175,3351.9893,904.11383,87.072624,547.30994
North America,,2014,9567.2295,21897.17,16536.896,4391.8335,3252.5251,976.01483,152.72658,551.5706
North America,,2015,8284.121,22053.908,16785.209,4309.67,3118.4612,1082.6459,202.67111,547.9297
North America,,2016,7536.1055,22006.342,16629.79,4278.673,3168.7466,1262.661,279.94962,544.3204
North America,,2017,7348.5454,21867.064,16479.584,4212.467,3323.7302,1374.7231,382.32834,539.53467
North America,,2018,6913.208,22152.453,17861.018,4173.7817,3207.8005,1458.9469,461.06198,525.8732
North America,,2019,5928.992,21791.99,18262.377,4128.1025,3091.217,1563.6879,538.8954,493.60367
North America,,2020,4727.8164,18804.775,17646.852,3986.9937,3084.9197,1762.6459,652.29236,469.49695
North America,,2021,5318.4175,20146.266,17679.92,3881.2488,2959.0244,1936.5966,809.8905,474.38782
North Macedonia,MKD,1990,7566.2383,6232.7783,0,0,710.25104,0,0,0
North Macedonia,MKD,1991,7626.8794,5600.4077,0,0,1231.1769,0,0,0
North Macedonia,MKD,1992,7652.2817,6088.595,0,0,1242.5654,0,0,0
North Macedonia,MKD,1993,7771.656,6618.639,0,0,772.97375,0,0,0
North Macedonia,MKD,1994,8131.687,5178.409,0,0,1036.6461,0,0,0
North Macedonia,MKD,1995,8380.804,4866.6616,0,0,1193.8423,0,0,0
North Macedonia,MKD,1996,8067.0815,7360.8667,0,0,1260.3566,0,0,0
North Macedonia,MKD,1997,7507.5015,6139.731,0,0,1327.8301,0,0,0
North Macedonia,MKD,1998,9665.557,5502.072,95.139015,0,1590.9923,0,0,0
North Macedonia,MKD,1999,8383.758,5472.697,175.05598,0,2029.4972,0,0,0
North Macedonia,MKD,2000,7627.798,5529.3794,281.90228,0,1697.6346,0,0,0
North Macedonia,MKD,2001,8370.538,4495.745,373.04147,0,895.6186,0,0,0
North Macedonia,MKD,2002,7237.0327,5048.6777,380.266,0,1070.139,0,0,0
North Macedonia,MKD,2003,8307.199,4869.9526,337.48157,0,1923.9409,0,0,0
North Macedonia,MKD,2004,7876.2544,4950.3438,327.57208,0,2057.253,0,0,0
North Macedonia,MKD,2005,8161.9814,5090.5566,349.7503,0,2055.2656,0,0,0
North Macedonia,MKD,2006,7922.264,5347.68,374.12378,0,2255.9995,0,0,0
North Macedonia,MKD,2007,8119.8677,5794.879,476.8119,0,1370.725,0,0,0
North Macedonia,MKD,2008,8310.633,5219.244,541.4328,0,1131.4434,0,0,0
North Macedonia,MKD,2009,7440.943,5451.7324,358.12265,0,1697.1749,0,0,0
North Macedonia,MKD,2010,7191.263,5240.308,529.43066,0,3222.534,0,0.034492914,0
North Macedonia,MKD,2011,8200.129,5421.155,611.5661,0,1885.0474,0,1.536506,0
North Macedonia,MKD,2012,7709.958,5233.559,633.89044,0,1359.5492,0,3.7046103,0
North Macedonia,MKD,2013,6440.9844,5101.2905,716.6693,0,2053.53,0,11.733627,0
North Macedonia,MKD,2014,5951.091,5054.021,613.9288,0,1552.7224,90.890755,18.506794,0
North Macedonia,MKD,2015,5358.97,5411.5933,617.6361,0,2382.8257,154.28255,28.871973,30.618654
North Macedonia,MKD,2016,4828.1226,6067.1245,970.06934,0,2407.013,138.89244,30.066349,54.509075
North Macedonia,MKD,2017,5272.72,5769.4785,1247.5739,0,1399.053,139.21494,29.928444,77.917984
North Macedonia,MKD,2018,4754.714,5532.3037,1149.7026,0,2242.4783,121.850044,28.526575,81.63655
North Macedonia,MKD,2019,5633.1597,6023.246,1342.3146,0,1450.8792,126.93261,28.95968,83.200294
North Macedonia,MKD,2020,3872.2012,5553.6367,1535.2848,0,1588.8313,145.41096,29.281248,86.64149
North Macedonia,MKD,2021,3347.6235,6475.051,1942.9736,0,1805.9126,128.55666,31.466124,81.679115
Norway,NOR,1965,2384.1545,16198.833,0,0,39271.824,0,0,0
Norway,NOR,1966,2177.861,18140.984,0,0,38404.617,0,0,0
Norway,NOR,1967,2267.5535,18626.83,0,0,41648.008,0,0,0
Norway,NOR,1968,2288.7942,20545.12,0,0,46648.74,0,0,0
Norway,NOR,1969,2529.2676,22401.309,0,0,44092.07,0,0,0
Norway,NOR,1970,2564.911,25034.791,0,0,44106.676,0,0,0
Norway,NOR,1971,2395.1426,24597.225,0,0,47916.73,0,0,0
Norway,NOR,1972,2580.643,25565.99,0,0,50686.23,0,0,0
Norway,NOR,1973,2754.8914,25795.074,0,0,54401.156,0,0,0
Norway,NOR,1974,3035.3704,23324.725,0,0,56831.832,0,0,0
Norway,NOR,1975,2870.1682,24013.336,0,0,57059.42,0,0,0
Norway,NOR,1976,2756.3267,26436.3,0,0,60172.855,0,0,0
Norway,NOR,1977,2363.2512,25933.686,986.5768,0,52671.047,0,0,0
Norway,NOR,1978,2426.3032,28741.553,1650.4567,0,58797.312,0,0,0
Norway,NOR,1979,3011.225,28486.074,1879.0066,0,64400.06,0,0,0
Norway,NOR,1980,2778.4456,27432.84,2012.4467,0,60513.01,0,0,0
Norway,NOR,1981,2773.8442,25411.479,2465.077,0,66955.734,0,0,0
Norway,NOR,1982,2658.0347,24328.998,2651.0596,0,66469.69,0,0,0
Norway,NOR,1983,2822.3264,23812.633,2974.7014,0,75696.38,0,0,0
Norway,NOR,1984,3155.9578,24679.83,2853.9656,0,75636.83,0,0,0
Norway,NOR,1985,3133.701,25818.467,2999.4724,0,72904.33,0,0,3.8462813
Norway,NOR,1986,2782.8206,27588.44,3292.985,0,68258.59,0,0,19.915516
Norway,NOR,1987,2675.9253,27368.984,3608.1318,0,72934,0,0,16.010471
Norway,NOR,1988,2732.282,25558.672,4519.772,0,76464.45,0,0,20.47423
Norway,NOR,1989,2383.9966,25747.559,4985.38,0,82825.06,0,0,21.90024
Norway,NOR,1990,2224.9717,24692.777,5261.6406,0,84454.3,0,0,160.3012
Norway,NOR,1991,1970.7979,22740.193,5899.7495,0,76413.36,0,0,156.54356
Norway,NOR,1992,1968.559,23292.197,6313.4565,0,80482.92,0,0,169.04703
Norway,NOR,1993,2116.1846,24463.258,6602.3486,0,81762.39,0,0,179.88884
Norway,NOR,1994,2372.374,24819.15,7047.5986,0,76123.25,0,0,198.74243
Norway,NOR,1995,2576.7542,24411.54,7077.787,0,82435.41,0,0,211.62599
Norway,NOR,1996,2549.455,26009.201,7644.4863,0,70094.266,0,0,220.75438
Norway,NOR,1997,2516.1768,26221.072,8780.578,0,73684.195,0,0,174.634
Norway,NOR,1998,2714.3552,26115.463,8914.718,0,77201.68,0,0,194.48535
Norway,NOR,1999,2526.1252,25714.262,8457.664,0,80484.164,9.460441,0,195.30316
Norway,NOR,2000,2570.615,23672.846,9433.571,0,93372.36,19.882877,3.4882996,181.95659
Norway,NOR,2001,2279.2065,26725.908,8697.987,0,78399.04,18.716137,3.4522083,180.3298
Norway,NOR,2002,1965.9467,25734.03,9232.894,0,83203.89,25.019943,3.4091535,175.84279
Norway,NOR,2003,1908.2672,26408.492,9889.596,0,67008.516,139.63028,3.9368157,230.75333
Norway,NOR,2004,2141.7732,25693.807,10395.949,0,68259.92,162.8478,3.8893743,249.54932
Norway,NOR,2005,1816.5824,25437.422,9451.153,0,84030.45,313.9995,3.8389242,229.90381
Norway,NOR,2006,1545.7765,25807.422,9293.212,0,72870.03,388.25275,4.3325667,265.72705
Norway,NOR,2007,1682.3461,25387.441,8867.265,0,80246.72,535.5545,4.2643557,261.63486
Norway,NOR,2008,1712.2513,24718.602,9016.169,0,81935.43,538.0099,4.362983,265.75735
Norway,NOR,2009,1345.98,24646.145,8550.727,0,72450.86,564.99677,4.4520874,150.05197
Norway,NOR,2010,1812.1819,24869.361,8379.187,0,66271.086,498.9489,4.595784,224.57568
Norway,NOR,2011,1985.1023,24121.125,8140.402,0,66990.4,714.5064,4.732843,218.4603
Norway,NOR,2012,1898.32,23282.143,7985.987,0,77432.15,845.6798,4.8647904,207.34142
Norway,NOR,2013,1776.8883,23797.107,7821.995,0,68745.53,1009.02313,5.259589,248.80841
Norway,NOR,2014,1924.6848,22362.18,8288.846,0,71413.55,1168.9678,6.1163893,160.29593
Norway,NOR,2015,1707.5386,22127.205,8720.747,0,71237.97,1304.8862,6.952476,157.44662
Norway,NOR,2016,1737.8159,21201.062,8342.309,0,72806.586,1081.6046,12.167002,142.03584
Norway,NOR,2017,1802.6624,20931.018,8688.303,0,71585.2,1439.2179,20.151564,127.02528
Norway,NOR,2018,1748.865,21381.95,8337.541,0,69222.66,1930.8856,30.31846,122.68569
Norway,NOR,2019,1696.7196,20489.035,8535.904,0,61679.848,2723.0686,51.760464,151.00983
Norway,NOR,2020,1668.5647,19489.898,8191.7427,0,68688.83,4838.28,68.55821,150.64497
Norway,NOR,2021,1692.9788,19435.145,7928.496,0,69298.625,5698.762,95.41807,149.58873
Oceania,,1965,12559.11,13211.965,1.6738163,0,2973.6265,,0,270.86935
Oceania,,1966,12683.368,13917.462,2.186242,0,2985.6812,,0,264.9508
Oceania,,1967,12676.474,14865.157,2.1451187,0,3038.655,,0,226.16432
Oceania,,1968,12739.082,15772.381,16.324104,0,3125.8997,,0,245.19167
Oceania,,1969,12916.339,15927.667,216.94937,0,3159.0654,,0,245.12372
Oceania,,1970,12735.918,17340.525,924.73016,0,3467.071,,0,228.19127
Oceania,,1971,12344.024,17715.629,1334.9152,0,3825.1028,,0,219.9199
Oceania,,1972,12591.475,17771.373,1890.0128,0,3871.8853,,0,217.7902
Oceania,,1973,12944.611,18599.72,2348.3499,0,3882.9268,,0,220.88174
Oceania,,1974,13270.624,19104.945,2682.535,0,4051.1538,0,0,353.5144
Oceania,,1975,13416.348,18569.111,2838.9478,0,4331.7964,0,0,361.23776
Oceania,,1976,13689.177,18744.89,3547.416,0,4018.3347,0,0,349.34094
Oceania,,1977,14046.783,19260.742,4215.0093,0,3783.4885,0,0,327.26642
Oceania,,1978,14167.208,19299.426,4388.2637,0,4012.3486,0,0,322.88293
Oceania,,1979,14533.253,19311.77,4681.1226,0,4272.6763,0,0,305.46066
Oceania,,1980,14763.647,18191.404,5207.7207,0,4235.5566,0,0,308.54703
Oceania,,1981,14900.484,17583.457,5613.6,0,4263.024,0,0,303.0666
Oceania,,1982,14801.017,17059.254,5768.628,0,3885.8557,0,0,317.09286
Oceania,,1983,14630.699,15188.114,6170.663,0,3925.399,0,0,303.14023
Oceania,,1984,15174.643,15441.508,6255.1973,0,4067.175,0,0,318.21298
Oceania,,1985,15414.137,15202.855,6818.1465,0,4027.4526,0,0,301.0666
Oceania,,1986,15638.212,14629.768,7496.993,0,4260.818,0,0,305.4398
Oceania,,1987,15927.574,14968.381,7449.0327,0,4128.031,0,0,301.44818
Oceania,,1988,16503.777,15321.179,7621.026,0,4263.3564,0,0,329.92197
Oceania,,1989,17054.332,15654.361,7262.0366,0,4141.127,0,0,387.23285
Oceania,,1990,17135.504,15912.859,7934.7285,0,4195.389,0,0,415.04648
Oceania,,1991,17143.244,15215.295,7685.8613,0,4188.429,0,0.5920052,420.97455
Oceania,,1992,17026.959,15328.699,7870.86,0,3962.3606,0.07387313,1.294599,403.11417
Oceania,,1993,16880.041,15502.135,7931.6655,0,4205.767,0.31504026,1.5397245,412.73706
Oceania,,1994,16934.701,16055.605,8375.869,0,4363.1753,0.6765002,1.8081591,395.49197
Oceania,,1995,17222.414,17079.232,8235.332,0,4415.7954,0.81972164,2.1636133,398.84998
Oceania,,1996,17611.723,17234.682,8363.146,0,4242.521,1.5421029,2.576626,397.62985
Oceania,,1997,18226.021,17332.635,8245.808,0,3884.7004,2.089436,3.036572,405.80963
Oceania,,1998,18691.055,17099.135,8094.666,0,4012.7175,3.9104736,3.474273,432.9984
Oceania,,1999,19542.94,17189.771,8355.926,0,3769.2273,7.88372,3.9037435,454.7917
Oceania,,2000,19361.344,16989.514,8464.987,,3873.577,24.074795,4.4274597,440.44745
Oceania,,2001,18969.54,16771.53,8944.878,,3501.8848,39.4597,5.015967,402.3902
Oceania,,2002,19074.904,16742.717,8914.895,,3710.1338,62.400017,5.279747,425.02106
Oceania,,2003,19507.24,16552.742,8381.971,,3526.6414,75.30698,5.5954037,450.05536
Oceania,,2004,20002.525,16636.408,8271.16,,3717.08,100.14595,6.316828,560.136
Oceania,,2005,19656.42,16681.871,7989.919,,3285.125,162.0353,7.1175995,683.655
Oceania,,2006,19814.014,16857.74,8651.766,0,3186.4346,230.3331,8.065704,697.9319
Oceania,,2007,19105.129,16917.607,9483.758,,2960.3738,305.15787,9.453236,729.0697
Oceania,,2008,19632.44,16798.59,9075.221,,2685.642,355.09116,11.215023,709.14636
Oceania,,2009,18483.014,16129.378,9095.085,,2824.1938,453.14993,22.51362,665.0878
Oceania,,2010,16803.613,16256.113,9724.905,,2878.0195,495.3863,73.421844,695.258
Oceania,,2011,16123.093,16788.78,9757.442,,3266.963,613.37585,149.78839,715.23505
Oceania,,2012,14973.527,16844.283,9750.402,,2852.58,700.3605,172.64513,761.70715
Oceania,,2013,13931.139,17010.197,10082.602,,2938.962,787.1692,268.93472,791.3993
Oceania,,2014,13551.653,16693.826,10684.776,,2645.868,817.4632,338.94766,843.9477
Oceania,,2015,13787.98,16382.09,10790.532,,2573.857,946.26324,415.38184,875.70355
Oceania,,2016,13475.467,16187.738,10381.258,,2837.4744,1001.77246,488.25446,853.0097
Oceania,,2017,12819.162,16699.162,10069.167,,2461.3496,973.8235,572.4124,832.17413
Oceania,,2018,12330.857,16658.232,9701.716,,2709.5308,1140.0078,773.25525,812.03503
Oceania,,2019,11650.812,16292.062,11259.274,,2413.1099,1323.3531,1122.1903,792.652
Oceania,,2020,11053.036,13771.536,10850.476,,2312.7732,1489.1807,1434.8542,776.8523
Oceania,,2021,10631.105,13871.288,9729.541,,2365.3918,1731.3123,1846.6249,760.66187
Oman,OMN,1965,0,163.99112,0,0,0,0,0,0
Oman,OMN,1966,0,200.5812,0,0,0,0,0,0
Oman,OMN,1967,0,869.68097,0,0,0,0,0,0
Oman,OMN,1968,0,1022.7858,0,0,0,0,0,0
Oman,OMN,1969,0,1420.6041,0,0,0,0,0,0
Oman,OMN,1970,0,1395.4224,0,0,0,0,0,0
Oman,OMN,1971,0,22461.205,0,0,0,0,0,0
Oman,OMN,1972,0,24965.809,0,0,0,0,0,0
Oman,OMN,1973,0,21103.252,0,0,0,0,0,0
Oman,OMN,1974,0,18720.264,0,0,0,0,0,0
Oman,OMN,1975,0,16393.078,0,0,0,0,0,0
Oman,OMN,1976,0,18027.662,0,0,0,0,0,0
Oman,OMN,1977,0,16524.197,0,0,0,0,0,0
Oman,OMN,1978,0,14918.533,3314.6116,0,0,0,0,0
Oman,OMN,1979,0,14619.457,5283.099,0,0,0,0,0
Oman,OMN,1980,0,10415.549,6349.8857,0,0,0,0,0
Oman,OMN,1981,0,9680.445,7079.9307,0,0,0,0,0
Oman,OMN,1982,0,13660.905,7319.405,0,0,0,0,0
Oman,OMN,1983,0,9962.757,8590.729,0,0,0,0,0
Oman,OMN,1984,0,15304.245,10214.692,0,0,0,0,0
Oman,OMN,1985,0,12570.251,12236.569,0,0,0,0,0
Oman,OMN,1986,0,8383.129,13411.591,0,0,0,0,0
Oman,OMN,1987,0,8966.18,14143.474,0,0,0,0,0
Oman,OMN,1988,0,7740.053,13442.829,0,0,0,0,0
Oman,OMN,1989,0,9552.548,13214.891,0,0,0,0,0
Oman,OMN,1990,0,13514.484,13564.06,0,0,0,0,0
Oman,OMN,1991,0,21133.586,13094.194,0,0,0,0,0
Oman,OMN,1992,0,17814.398,13663.452,0,0,0,0,0
Oman,OMN,1993,0,16316.705,12564.398,0,0,0,0,0
Oman,OMN,1994,0.065223835,13864.9375,12774.701,0,0,0,0,0
Oman,OMN,1995,0.034903113,14984.005,15346.991,0,0,0,0,0
Oman,OMN,1996,0.021870632,14186.558,16485.19,0,0,0,0,0
Oman,OMN,1997,0.17317885,12287.839,18756.217,0,0,0,0,0
Oman,OMN,1998,0.24491236,12162.687,19265.01,0,0,0,0,0
Oman,OMN,1999,0.02882748,15328.707,20337.297,0,0,0,0,0
Oman,OMN,2000,1.2441732,16143.648,32740.176,0,0,0,0,0
Oman,OMN,2001,0.6901587,17774.344,35489.855,0,0,0,0,0
Oman,OMN,2002,1.6294574,20535.451,36728.02,0,0,0,0,0
Oman,OMN,2003,0,19466.182,39170.023,0,0,0,0,0
Oman,OMN,2004,3.7579198,18727.986,35010.02,0,0,0,0,0
Oman,OMN,2005,1.446758,20491.285,42852.645,0,0,0,0,0
Oman,OMN,2006,13.972677,20960.574,47002.75,0,0,0,0,0
Oman,OMN,2007,3.1341472,19867.088,46676.33,0,0,0,0,0
Oman,OMN,2008,5.260006,26464.111,50472.453,0,0,0,0,0
Oman,OMN,2009,6.0342975,24825.725,50221.27,0,0,0,0,0
Oman,OMN,2010,119.57549,26557.34,56840.133,0,0,0,0,0
Oman,OMN,2011,36.91227,25195.068,56386.152,0,0,0,0,0
Oman,OMN,2012,101.57851,24792.16,55763.31,0,0,0,0,0
Oman,OMN,2013,136.8841,26477.926,56927.742,0,0,0,0.8588016,0
Oman,OMN,2014,103.691025,25921.262,53162.395,0,0,0,0.81062096,0
Oman,OMN,2015,136.5028,24934.814,54979.52,0,0,0,2.3789923,0
Oman,OMN,2016,145.64992,24331.51,51972.324,0,0,0,2.5516183,0
Oman,OMN,2017,194.52296,27917.705,51412.668,0,0,0,9.117362,0
Oman,OMN,2018,188.2937,28243.523,54326.504,0,0,0,9.034617,0
Oman,OMN,2019,428.4791,27503.059,54307.63,0,0,4.984922,9.4809475,0
Oman,OMN,2020,829.8619,23578.797,57040.336,0,0,60.289997,122.56755,0
Oman,OMN,2021,805.6418,25796.152,65315.13,,,60.209087,150.92352,0
Pakistan,PAK,1965,309.36084,866.4983,284.92834,0,125.28261,0,0,0
Pakistan,PAK,1966,254.46368,866.8683,313.75623,0,122.08506,0,0,0
Pakistan,PAK,1967,238.00821,943.5858,356.43918,0,140.89604,0,0,0
Pakistan,PAK,1968,255.0841,1046.0686,389.34613,0,164.85115,0,0,0
Pakistan,PAK,1969,223.41806,954.6899,466.7457,0,169.25146,0,0,0
Pakistan,PAK,1970,181.04794,918.7771,490.86688,0,145.68898,0,0,0
